                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.44733,                0.27862,                0.88868,                0.93694,                0.96085,                0.97391,                0.84247,                0.61007,                0.36172,                0.88625,              0.0040204,              0.0040204,              0.0040204
                    154,                0.44599,                0.27728,                0.88676,                0.94214,                0.97213,                0.97445,                0.84943,                 0.6003,                0.36634,                0.88212,              0.0039808,              0.0039808,              0.0039808
                    155,                0.44195,                0.27337,                0.88606,                0.94615,                0.95582,                 0.9717,                0.84456,                 0.6061,                0.38744,                0.88376,              0.0039412,              0.0039412,              0.0039412
                    156,                0.44566,                 0.2779,                0.88764,                 0.9414,                0.95208,                0.96934,                0.84298,                0.60925,                0.37721,                0.88149,              0.0039016,              0.0039016,              0.0039016
                    157,                0.44209,                0.27363,                0.88838,                 0.9466,                0.96053,                0.97222,                0.84904,                0.60531,                0.35761,                0.87929,               0.003862,               0.003862,               0.003862
                    158,                0.42789,                0.26871,                 0.8828,                0.93785,                0.96316,                0.97257,                0.84764,                0.60875,                0.36369,                0.88046,              0.0038224,              0.0038224,              0.0038224
                    159,                0.44324,                0.27419,                0.88579,                0.93447,                0.96085,                0.97282,                0.84663,                0.60886,                0.36057,                0.88662,              0.0037828,              0.0037828,              0.0037828
                    160,                0.44663,                0.27687,                0.88453,                0.93844,                0.95427,                0.97637,                 0.8546,                0.61541,                0.36279,                0.88828,              0.0037432,              0.0037432,              0.0037432
                    161,                0.43312,                0.26599,                 0.8862,                0.92418,                0.96523,                0.96951,                0.84693,                0.60766,                0.36872,                0.88456,              0.0037036,              0.0037036,              0.0037036
                    162,                0.43778,                0.27198,                0.88482,                0.94209,                0.94934,                0.97162,                  0.849,                0.60624,                0.36285,                0.88449,               0.003664,               0.003664,               0.003664
                    163,                 0.4318,                0.26735,                0.88492,                0.93621,                0.94637,                0.97248,                0.85391,                0.60486,                0.35517,                0.88152,              0.0036244,              0.0036244,              0.0036244
                    164,                0.44236,                0.27181,                0.88174,                 0.9275,                0.96746,                0.97298,                 0.8545,                0.60243,                0.34503,                0.88231,              0.0035848,              0.0035848,              0.0035848
                    165,                 0.4263,                0.26618,                0.87928,                0.94574,                0.95175,                0.97338,                0.85493,                0.60198,                0.34457,                0.88588,              0.0035452,              0.0035452,              0.0035452
                    166,                0.43282,                0.26813,                 0.8846,                0.92771,                0.96664,                0.97096,                0.85277,                0.60572,                0.35425,                0.88027,              0.0035056,              0.0035056,              0.0035056
                    167,                0.43555,                0.26643,                0.88582,                0.92835,                0.97368,                0.97374,                0.85371,                0.60412,                0.35806,                 0.8813,               0.003466,               0.003466,               0.003466
                    168,                0.42298,                0.26651,                 0.8719,                0.93774,                0.95966,                0.97453,                0.85309,                0.59904,                0.36326,                0.87874,              0.0034264,              0.0034264,              0.0034264
                    169,                0.42784,                0.26076,                0.87672,                0.94337,                0.95561,                0.97482,                0.85333,                0.59589,                0.35183,                0.87334,              0.0033868,              0.0033868,              0.0033868
                    170,                0.42901,                0.26226,                0.88095,                 0.9492,                0.95865,                 0.9741,                0.85163,                0.60504,                0.35672,                0.88512,              0.0033472,              0.0033472,              0.0033472
                    171,                0.42007,                 0.2549,                0.87933,                0.93322,                0.97199,                0.97348,                0.85274,                0.59986,                 0.3438,                0.88039,              0.0033076,              0.0033076,              0.0033076
                    172,                0.43039,                0.26158,                0.88464,                0.91784,                0.96962,                0.97099,                0.84954,                0.60709,                0.35991,                0.88709,               0.003268,               0.003268,               0.003268
                    173,                0.42328,                0.25939,                0.87718,                0.94702,                0.94461,                0.96948,                0.84919,                0.60087,                 0.3612,                0.88155,              0.0032284,              0.0032284,              0.0032284
                    174,                0.42706,                0.26357,                0.87626,                0.93927,                0.94777,                0.96833,                0.84715,                0.60802,                 0.3734,                 0.8868,              0.0031888,              0.0031888,              0.0031888
                    175,                0.42461,                0.26345,                0.88202,                0.93365,                0.94896,                0.96987,                0.84539,                0.61268,                0.36497,                0.88929,              0.0031492,              0.0031492,              0.0031492
                    176,                0.41654,                0.25592,                0.87397,                0.94258,                0.95859,                0.97254,                0.84922,                 0.6043,                 0.3581,                0.88048,              0.0031096,              0.0031096,              0.0031096
                    177,                0.41555,                0.25461,                0.87526,                0.94432,                 0.9564,                0.97574,                0.85076,                0.60903,                0.35685,                0.88415,                0.00307,                0.00307,                0.00307
                    178,                0.42974,                0.26067,                 0.8807,                0.94824,                0.96827,                0.97643,                0.84572,                0.62131,                0.34747,                  0.892,              0.0030304,              0.0030304,              0.0030304
                    179,                0.42129,                 0.2586,                0.87675,                0.94682,                 0.9693,                0.97619,                0.84601,                0.61963,                0.34056,                0.89269,              0.0029908,              0.0029908,              0.0029908
                    180,                0.42098,                 0.2553,                0.88188,                0.95159,                0.96392,                0.97575,                0.85032,                0.62318,                0.34845,                 0.8945,              0.0029512,              0.0029512,              0.0029512
                    181,                0.41683,                0.25726,                0.87261,                0.94503,                0.96571,                0.97469,                0.85056,                0.61381,                0.35179,                0.89098,              0.0029116,              0.0029116,              0.0029116
